cif name= ./2105418.cif
./2105418.cif
Full Formula (Cu30 B20 O60)
B1 : [ 2.07006196  7.10424496 11.89841767] : 37
!!!atention to nb coordination!!!
         [1.349971046161131]
         [1.3499710461611307]


**isite= 85
O1 : [1.28910209 8.10535896 5.62281148]

ce_symbol  = A:2
ce_fraction=  0.943865106310198
species:coords:index
Cu1 : [1.3413595  6.39281384 6.40013089] : 21
B1 : [0.91850218 9.15458106 6.38714813] : 36
!!!atention to nb coordination!!!
         [1.8814268672359933, 1.3499710461611323]
         [1.8814268672359928, 1.3499710461611318]

ce_symbol  = S:1
ce_fraction=  0.05613489368980188
species:coords:index
B1 : [0.91850218 9.15458106 6.38714813] : 36
!!!atention to nb coordination!!!
         [1.3499710461611323]
         [1.3499710461611318]


**isite= 86
O1 : [ 1.52303126 11.27934425  2.16318243]

ce_symbol  = A:2
ce_fraction=  0.9999485404392313
species:coords:index
B1 : [ 2.25883266 10.05674071  2.16135388] : 48
B1 : [ 1.24156    12.17275409  1.09164828] : 42
!!!atention to nb coordination!!!
         [1.4269430410745534, 1.4232331757112577]
         [1.4269430410745534, 1.423233175711258]

ce_symbol  = L:2
ce_fraction=  5.14595607687922e-05
species:coords:index
B1 : [ 2.25883266 10.05674071  2.16135388] : 48
B1 : [ 1.24156    12.17275409  1.09164828] : 42
!!!atention to nb coordination!!!
         [1.4269430410745534, 1.4232331757112577]
         [1.4269430410745534, 1.423233175711258]


**isite= 87
O1 : [ 1.46553288  4.97948177 16.12238337]

ce_symbol  = A:2
ce_fraction=  0.9999485404392313
species:coords:index
B1 : [ 0.72973148  6.20208531 16.12421192] : 49
B1 : [ 1.74700415  4.08607193 17.19391752] : 43

ce_symbol  = L:2
ce_fraction=  5.145956076878758e-05
species:coords:index
B1 : [ 0.72973148  6.20208531 16.12421192] : 49
B1 : [ 1.74700415  4.08607193 17.19391752] : 43


**isite= 88
O1 : [ 1.47635759  9.76530974 18.11733859]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 1.14146686 10.04336248 19.37721408] : 42


**isite= 89
O1 : [1.51220655 6.49351628 0.16822721]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 1.84709729  6.21546353 -1.09164828] : 43
!!!atention to nb coordination!!!
         [1.3329483737402874]
         [1.3329483737402867]


**isite= 90
O1 : [ 2.61675529 17.79797175  1.81575668]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 2.36105428 16.62415593  2.51609385] : 40
!!!atention to nb coordination!!!
         [1.3905749710441146]
         [1.3905749710441144]


**isite= 91
O1 : [ 0.37180885 -1.53914574 16.46980912]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 0.62750986 -0.36532991 15.76947195] : 41
!!!atention to nb coordination!!!
         [1.3905749710441115]
         [1.3905749710441127]


**isite= 92
O1 : [ 0.52172693 13.26075107  1.47564516]

ce_symbol  = A:2
ce_fraction=  0.9147137518742984
species:coords:index
B1 : [ 1.24156    12.17275409  1.09164828] : 42
Cu1 : [ 0.4388926  14.9418654   0.58294384] : 2
!!!atention to nb coordination!!!
         [1.3599083361388584, 1.9052355619387797]
         [1.3599083361388584, 1.9052355619387782]

ce_symbol  = S:1
ce_fraction=  0.08528624812570161
species:coords:index
B1 : [ 1.24156    12.17275409  1.09164828] : 42


**isite= 93
O1 : [ 2.46683722  2.99807495 16.80992064]

ce_symbol  = A:2
ce_fraction=  0.9147137518742982
species:coords:index
B1 : [ 1.74700415  4.08607193 17.19391752] : 43
Cu1 : [ 2.54967154  1.31696062 17.70262196] : 3
!!!atention to nb coordination!!!
         [1.3599083361388582, 1.905235561938777]
         [1.3599083361388582, 1.9052355619387769]

ce_symbol  = S:1
ce_fraction=  0.08528624812570179
species:coords:index
B1 : [ 1.74700415  4.08607193 17.19391752] : 43


**isite= 94
O1 : [ 1.1654599  10.47276996  5.96292301]

ce_symbol  = A:2
ce_fraction=  0.862591839521669
species:coords:index
Cu1 : [ 1.25042508 10.99007805  4.18136033] : 10
B1 : [0.91850218 9.15458106 6.38714813] : 36
!!!atention to nb coordination!!!
         [1.8570924346228317, 1.4066190136941648]
         [1.8570924346228317, 1.4066190136941645]

ce_symbol  = TY:3
ce_fraction=  0.10254381374157694
species:coords:index
Cu1 : [ 1.25042508 10.99007805  4.18136033] : 10
Cu1 : [-0.09677043 11.12253488  7.28679797] : 16
B1 : [0.91850218 9.15458106 6.38714813] : 36
!!!atention to nb coordination!!!
         [1.8570924346228317, 1.9411503733516078, 1.4066190136941648]
         [1.8570924346228317, 1.9411503733516067, 1.4066190136941645]

ce_symbol  = TL:3
ce_fraction=  0.01957174485901969
species:coords:index
Cu1 : [ 1.25042508 10.99007805  4.18136033] : 10
Cu1 : [-0.09677043 11.12253488  7.28679797] : 16
B1 : [0.91850218 9.15458106 6.38714813] : 36
!!!atention to nb coordination!!!
         [1.8570924346228317, 1.9411503733516078, 1.4066190136941648]
         [1.8570924346228317, 1.9411503733516067, 1.4066190136941645]

ce_symbol  = S:1
ce_fraction=  0.009951188175013451
species:coords:index
B1 : [0.91850218 9.15458106 6.38714813] : 36
!!!atention to nb coordination!!!
         [1.4066190136941648]
         [1.4066190136941645]

ce_symbol  = TS:3
ce_fraction=  0.005341413702720926
species:coords:index
Cu1 : [ 1.25042508 10.99007805  4.18136033] : 10
Cu1 : [-0.09677043 11.12253488  7.28679797] : 16
B1 : [0.91850218 9.15458106 6.38714813] : 36
!!!atention to nb coordination!!!
         [1.8570924346228317, 1.9411503733516078, 1.4066190136941648]
         [1.8570924346228317, 1.9411503733516067, 1.4066190136941645]


**isite= 95
O1 : [ 1.82310425  5.78605606 12.32264279]

ce_symbol  = A:2
ce_fraction=  0.8625918395216693
species:coords:index
Cu1 : [ 1.73813907  5.26874797 14.10420547] : 11
B1 : [ 2.07006196  7.10424496 11.89841767] : 37
!!!atention to nb coordination!!!
         [1.857092434622833, 1.4066190136941645]
         [1.8570924346228312, 1.4066190136941645]

ce_symbol  = TY:3
ce_fraction=  0.10254381374157674
species:coords:index
Cu1 : [ 1.73813907  5.26874797 14.10420547] : 11
Cu1 : [ 3.08533458  5.13629114 10.99876783] : 17
B1 : [ 2.07006196  7.10424496 11.89841767] : 37
!!!atention to nb coordination!!!
         [1.857092434622833, 1.941150373351605, 1.4066190136941645]
         [1.8570924346228312, 1.9411503733516056, 1.4066190136941645]

ce_symbol  = TL:3
ce_fraction=  0.019571744859019653
species:coords:index
Cu1 : [ 1.73813907  5.26874797 14.10420547] : 11
Cu1 : [ 3.08533458  5.13629114 10.99876783] : 17
B1 : [ 2.07006196  7.10424496 11.89841767] : 37
!!!atention to nb coordination!!!
         [1.857092434622833, 1.941150373351605, 1.4066190136941645]
         [1.8570924346228312, 1.9411503733516056, 1.4066190136941645]

ce_symbol  = S:1
ce_fraction=  0.009951188175013302
species:coords:index
B1 : [ 2.07006196  7.10424496 11.89841767] : 37

ce_symbol  = TS:3
ce_fraction=  0.005341413702720978
species:coords:index
Cu1 : [ 1.73813907  5.26874797 14.10420547] : 11
Cu1 : [ 3.08533458  5.13629114 10.99876783] : 17
B1 : [ 2.07006196  7.10424496 11.89841767] : 37
!!!atention to nb coordination!!!
         [1.857092434622833, 1.941150373351605, 1.4066190136941645]
         [1.8570924346228312, 1.9411503733516056, 1.4066190136941645]


**isite= 96
O1 : [ 0.46522026 10.24263048 13.38686272]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 0.12999254 11.4491239  13.85863032] : 32
!!!atention to nb coordination!!!
         [1.3381213218559092]
         [1.338121321855907]


**isite= 97
O1 : [2.52334389 6.01619554 4.89870308]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [2.8585716  4.80970212 4.42693548] : 33
!!!atention to nb coordination!!!
         [1.3381213218559056]
         [1.3381213218559072]


**isite= 98
O1 : [ 0.7133223  14.04439257  9.68403565]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 0.2722201  15.19256498 10.26185953] : 44


**isite= 99
O1 : [2.27524185 2.21443345 8.60153015]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [2.71634404 1.06626104 8.02370627] : 45


**isite= 100
O1 : [ 2.4076303   9.6840383  10.05157552]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 2.061253   11.00081208  9.79740616] : 38
!!!atention to nb coordination!!!
         [1.3850893388764562]
         [1.3850893388764547]


**isite= 101
O1 : [0.58093385 6.57478772 8.23399028]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [0.92731114 5.25801394 8.48815964] : 39
!!!atention to nb coordination!!!
         [1.3850893388764538]
         [1.3850893388764547]


**isite= 102
O1 : [ 0.39716406 12.64378563 13.20034995]

ce_symbol  = A:2
ce_fraction=  0.7382714672871828
species:coords:index
B1 : [ 0.12999254 11.4491239  13.85863032] : 32
Cu1 : [ 0.58418586 13.06498966 11.37874189] : 28
!!!atention to nb coordination!!!
         [1.3899389591934497, 1.879001311362601]
         [1.3899389591934503, 1.8790013113626032]

ce_symbol  = S:1
ce_fraction=  0.12789131936482762
species:coords:index
B1 : [ 0.12999254 11.4491239  13.85863032] : 32
!!!atention to nb coordination!!!
         [1.3899389591934497]
         [1.3899389591934503]

ce_symbol  = TY:3
ce_fraction=  0.08785772264265383
species:coords:index
Cu1 : [-0.77606646 13.54821315 14.42328859] : 6
B1 : [ 0.12999254 11.4491239  13.85863032] : 32
Cu1 : [ 0.58418586 13.06498966 11.37874189] : 28
!!!atention to nb coordination!!!
         [1.9209471383743568, 1.3899389591934497, 1.879001311362601]
         [1.9209471383743562, 1.3899389591934503, 1.8790013113626032]

ce_symbol  = TL:3
ce_fraction=  0.04417080406500556
species:coords:index
Cu1 : [-0.77606646 13.54821315 14.42328859] : 6
B1 : [ 0.12999254 11.4491239  13.85863032] : 32
Cu1 : [ 0.58418586 13.06498966 11.37874189] : 28
!!!atention to nb coordination!!!
         [1.9209471383743568, 1.3899389591934497, 1.879001311362601]
         [1.9209471383743562, 1.3899389591934503, 1.8790013113626032]

ce_symbol  = L:2
ce_fraction=  0.0012212926361635924
species:coords:index
B1 : [ 0.12999254 11.4491239  13.85863032] : 32
Cu1 : [ 0.58418586 13.06498966 11.37874189] : 28
!!!atention to nb coordination!!!
         [1.3899389591934497, 1.879001311362601]
         [1.3899389591934503, 1.8790013113626032]

ce_symbol  = TS:3
ce_fraction=  0.0005873940041666412
species:coords:index
Cu1 : [-0.77606646 13.54821315 14.42328859] : 6
B1 : [ 0.12999254 11.4491239  13.85863032] : 32
Cu1 : [ 0.58418586 13.06498966 11.37874189] : 28
!!!atention to nb coordination!!!
         [1.9209471383743568, 1.3899389591934497, 1.879001311362601]
         [1.9209471383743562, 1.3899389591934503, 1.8790013113626032]


**isite= 103
O1 : [2.59140008 3.61504039 5.08521585]

ce_symbol  = A:2
ce_fraction=  0.7382714672871767
species:coords:index
Cu1 : [2.40437828 3.19383636 6.90682391] : 29
B1 : [2.8585716  4.80970212 4.42693548] : 33
!!!atention to nb coordination!!!
         [1.8790013113626043, 1.3899389591934503]
         [1.8790013113626043, 1.3899389591934488]

ce_symbol  = S:1
ce_fraction=  0.12789131936483147
species:coords:index
B1 : [2.8585716  4.80970212 4.42693548] : 33
!!!atention to nb coordination!!!
         [1.3899389591934503]
         [1.3899389591934488]

ce_symbol  = TY:3
ce_fraction=  0.08785772264265523
species:coords:index
Cu1 : [2.40437828 3.19383636 6.90682391] : 29
B1 : [2.8585716  4.80970212 4.42693548] : 33
Cu1 : [3.7646306  2.71061287 3.86227721] : 7
!!!atention to nb coordination!!!
         [1.8790013113626043, 1.3899389591934503, 1.9209471383743564]
         [1.8790013113626043, 1.3899389591934488, 1.9209471383743566]

ce_symbol  = TL:3
ce_fraction=  0.04417080406500637
species:coords:index
Cu1 : [2.40437828 3.19383636 6.90682391] : 29
B1 : [2.8585716  4.80970212 4.42693548] : 33
Cu1 : [3.7646306  2.71061287 3.86227721] : 7
!!!atention to nb coordination!!!
         [1.8790013113626043, 1.3899389591934503, 1.9209471383743564]
         [1.8790013113626043, 1.3899389591934488, 1.9209471383743566]

ce_symbol  = L:2
ce_fraction=  0.0012212926361635911
species:coords:index
Cu1 : [2.40437828 3.19383636 6.90682391] : 29
B1 : [2.8585716  4.80970212 4.42693548] : 33
!!!atention to nb coordination!!!
         [1.8790013113626043, 1.3899389591934503]
         [1.8790013113626043, 1.3899389591934488]

ce_symbol  = TS:3
ce_fraction=  0.0005873940041665909
species:coords:index
Cu1 : [2.40437828 3.19383636 6.90682391] : 29
B1 : [2.8585716  4.80970212 4.42693548] : 33
Cu1 : [3.7646306  2.71061287 3.86227721] : 7
!!!atention to nb coordination!!!
         [1.8790013113626043, 1.3899389591934503, 1.9209471383743564]
         [1.8790013113626043, 1.3899389591934488, 1.9209471383743566]


**isite= 104
O1 : [ 1.69210444 16.81561102  3.68271295]

ce_symbol  = S:1
ce_fraction=  0.9711040376641704
species:coords:index
B1 : [ 2.36105428 16.62415593  2.51609385] : 40

ce_symbol  = A:2
ce_fraction=  0.028895962335829632
species:coords:index
B1 : [ 2.36105428 16.62415593  2.51609385] : 40
Cu1 : [ 1.45377165 18.62259466  3.17291138] : 1
!!!atention to nb coordination!!!
         [1.3583626403979703, 1.8925881869431367]
         [1.3583626403979703, 1.89258818694314]


**isite= 105
O1 : [ 1.2964597  -0.556785   14.60285285]

ce_symbol  = S:1
ce_fraction=  0.9711040376641713
species:coords:index
B1 : [ 0.62750986 -0.36532991 15.76947195] : 41
!!!atention to nb coordination!!!
         [1.3583626403979725]
         [1.358362640397971]

ce_symbol  = A:2
ce_fraction=  0.02889596233582876
species:coords:index
B1 : [ 0.62750986 -0.36532991 15.76947195] : 41
Cu1 : [ 1.5347925  -2.36376864 15.11265442] : 0
!!!atention to nb coordination!!!
         [1.3583626403979725, 1.8925881869431422]
         [1.358362640397971, 1.892588186943138]


**isite= 106
O1 : [ 2.4818735  15.36217652 13.76354538]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 2.63160559 15.87495244 12.51829835] : 46


**isite= 107
O1 : [0.50669064 0.8966495  4.52202042]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [0.35695855 0.38387358 5.76726745] : 47


**isite= 108
O1 : [ 3.04022482 13.00019182  6.72908821]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [ 3.05753592 13.33512549  5.41618459] : 34


**isite= 109
O1 : [-0.05166068  3.2586342  11.55647759]

ce_symbol  = S:1
ce_fraction=  1.0
species:coords:index
B1 : [-0.06897177  2.92370053 12.86938121] : 35
!!!atention to nb coordination!!!
         [1.3550631591901676]
         [1.3550631591901658]

END

